mon	feature	feature_val
bisharp	move	swordsdance
bisharp	move	substitute
bisharp	move	suckerpunch
bisharp	move	ironhead
bisharp	move	brickbreak
bisharp	move	knockoff
bisharp	move	swordsdance
bisharp	move	substitute
bisharp	move	suckerpunch
bisharp	move	ironhead
bisharp	move	brickbreak
bisharp	move	knockoff
bisharp	move	protect
bouffalant	move	headcharge
bouffalant	move	earthquake
bouffalant	move	stoneedge
bouffalant	move	megahorn
bouffalant	move	swordsdance
bouffalant	move	superpower
bouffalant	move	headcharge
bouffalant	move	earthquake
bouffalant	move	stoneedge
bouffalant	move	megahorn
bouffalant	move	swordsdance
bouffalant	move	superpower
bouffalant	move	protect
rufflet	move	bravebird
rufflet	move	rockslide
rufflet	move	return
rufflet	move	uturn
rufflet	move	substitute
rufflet	move	bulkup
rufflet	move	roost
braviary	move	bravebird
braviary	move	superpower
braviary	move	return
braviary	move	uturn
braviary	move	substitute
braviary	move	rockslide
braviary	move	bulkup
braviary	move	roost
braviary	move	bravebird
braviary	move	superpower
braviary	move	return
braviary	move	uturn
braviary	move	tailwind
braviary	move	rockslide
braviary	move	bulkup
braviary	move	roost
braviary	move	skydrop
braviary	move	protect
vullaby	move	knockoff
vullaby	move	roost
vullaby	move	taunt
vullaby	move	whirlwind
vullaby	move	toxic
vullaby	move	defog
vullaby	move	uturn
vullaby	move	bravebird
mandibuzz	move	foulplay
mandibuzz	move	knockoff
mandibuzz	move	roost
mandibuzz	move	taunt
mandibuzz	move	whirlwind
mandibuzz	move	toxic
mandibuzz	move	uturn
mandibuzz	move	bravebird
mandibuzz	move	defog
mandibuzz	move	knockoff
mandibuzz	move	roost
mandibuzz	move	taunt
mandibuzz	move	tailwind
mandibuzz	move	snarl
mandibuzz	move	uturn
mandibuzz	move	bravebird
mandibuzz	move	protect
heatmor	move	fireblast
heatmor	move	suckerpunch
heatmor	move	focusblast
heatmor	move	gigadrain
heatmor	move	knockoff
heatmor	move	fireblast
heatmor	move	suckerpunch
heatmor	move	focusblast
heatmor	move	gigadrain
heatmor	move	heatwave
heatmor	move	protect
durant	move	honeclaws
durant	move	ironhead
durant	move	xscissor
durant	move	stoneedge
durant	move	batonpass
durant	move	superpower
durant	move	honeclaws
durant	move	ironhead
durant	move	xscissor
durant	move	rockslide
durant	move	protect
durant	move	superpower
deino	move	outrage
deino	move	crunch
deino	move	firefang
deino	move	dragontail
deino	move	thunderwave
deino	move	superpower
zweilous	move	outrage
zweilous	move	crunch
zweilous	move	headsmash
zweilous	move	dragontail
zweilous	move	superpower
zweilous	move	rest
zweilous	move	sleeptalk
hydreigon	move	uturn
hydreigon	move	dracometeor
hydreigon	move	dragonpulse
hydreigon	move	earthpower
hydreigon	move	fireblast
hydreigon	move	darkpulse
hydreigon	move	roost
hydreigon	move	flashcannon
hydreigon	move	superpower
hydreigon	move	uturn
hydreigon	move	dracometeor
hydreigon	move	dragonpulse
hydreigon	move	earthpower
hydreigon	move	fireblast
hydreigon	move	darkpulse
hydreigon	move	roost
hydreigon	move	flashcannon
hydreigon	move	superpower
hydreigon	move	tailwind
hydreigon	move	protect
larvesta	move	flareblitz
larvesta	move	uturn
larvesta	move	wildcharge
larvesta	move	zenheadbutt
larvesta	move	morningsun
larvesta	move	willowisp
volcarona	move	quiverdance
volcarona	move	fierydance
volcarona	move	fireblast
volcarona	move	bugbuzz
volcarona	move	roost
volcarona	move	gigadrain
volcarona	move	hiddenpowerice
volcarona	move	hiddenpowerground
volcarona	move	quiverdance
volcarona	move	fierydance
volcarona	move	fireblast
volcarona	move	bugbuzz
volcarona	move	roost
volcarona	move	gigadrain
volcarona	move	hiddenpowerice
volcarona	move	heatwave
volcarona	move	willowisp
volcarona	move	ragepowder
volcarona	move	tailwind
volcarona	move	protect
cobalion	move	closecombat
cobalion	move	ironhead
cobalion	move	swordsdance
cobalion	move	substitute
cobalion	move	stoneedge
cobalion	move	voltswitch
cobalion	move	hiddenpowerice
cobalion	move	taunt
cobalion	move	stealthrock
cobalion	move	closecombat
cobalion	move	ironhead
cobalion	move	swordsdance
cobalion	move	substitute
cobalion	move	stoneedge
cobalion	move	thunderwave
cobalion	move	protect
terrakion	move	stoneedge
terrakion	move	closecombat
terrakion	move	swordsdance
terrakion	move	substitute
terrakion	move	stealthrock
terrakion	move	earthquake
terrakion	move	stoneedge
terrakion	move	closecombat
terrakion	move	substitute
terrakion	move	rockslide
terrakion	move	earthquake
terrakion	move	protect
virizion	move	swordsdance
virizion	move	closecombat
virizion	move	leafblade
virizion	move	stoneedge
virizion	move	calmmind
virizion	move	focusblast
virizion	move	gigadrain
virizion	move	hiddenpowerice
virizion	move	substitute
virizion	move	taunt
virizion	move	closecombat
virizion	move	stoneedge
virizion	move	leafblade
virizion	move	swordsdance
virizion	move	synthesis
virizion	move	protect
tornadus	move	bulkup
tornadus	move	acrobatics
tornadus	move	knockoff
tornadus	move	substitute
tornadus	move	hurricane
tornadus	move	heatwave
tornadus	move	superpower
tornadus	move	uturn
tornadus	move	taunt
tornadus	move	tailwind
tornadus	move	hurricane
tornadus	move	airslash
tornadus	move	uturn
tornadus	move	superpower
tornadus	move	focusblast
tornadus	move	taunt
tornadus	move	substitute
tornadus	move	heatwave
tornadus	move	tailwind
tornadus	move	protect
tornadus	move	skydrop
tornadustherian	move	hurricane
tornadustherian	move	airslash
tornadustherian	move	heatwave
tornadustherian	move	knockoff
tornadustherian	move	superpower
tornadustherian	move	uturn
tornadustherian	move	taunt
tornadustherian	move	hurricane
tornadustherian	move	airslash
tornadustherian	move	focusblast
tornadustherian	move	uturn
tornadustherian	move	heatwave
tornadustherian	move	skydrop
tornadustherian	move	tailwind
tornadustherian	move	taunt
tornadustherian	move	protect
thundurus	move	thunderwave
thundurus	move	nastyplot
thundurus	move	thunderbolt
thundurus	move	hiddenpowerice
thundurus	move	hiddenpowerflying
thundurus	move	focusblast
thundurus	move	substitute
thundurus	move	knockoff
thundurus	move	taunt
thundurus	move	thunderwave
thundurus	move	nastyplot
thundurus	move	thunderbolt
thundurus	move	hiddenpowerice
thundurus	move	hiddenpowerflying
thundurus	move	focusblast
thundurus	move	substitute
thundurus	move	knockoff
thundurus	move	taunt
thundurus	move	protect
thundurustherian	move	nastyplot
thundurustherian	move	thunderbolt
thundurustherian	move	hiddenpowerflying
thundurustherian	move	hiddenpowerice
thundurustherian	move	focusblast
thundurustherian	move	voltswitch
thundurustherian	move	nastyplot
thundurustherian	move	thunderbolt
thundurustherian	move	hiddenpowerflying
thundurustherian	move	hiddenpowerice
thundurustherian	move	focusblast
thundurustherian	move	voltswitch
thundurustherian	move	protect
reshiram	move	blueflare
reshiram	move	dracometeor
reshiram	move	dragonpulse
reshiram	move	toxic
reshiram	move	flamecharge
reshiram	move	stoneedge
reshiram	move	roost
reshiram	move	blueflare
reshiram	move	dracometeor
reshiram	move	dragonpulse
reshiram	move	heatwave
reshiram	move	flamecharge
reshiram	move	roost
reshiram	move	protect
reshiram	move	tailwind
zekrom	move	boltstrike
zekrom	move	outrage
zekrom	move	dragonclaw
zekrom	move	dracometeor
zekrom	move	voltswitch
zekrom	move	honeclaws
zekrom	move	substitute
zekrom	move	roost
zekrom	move	voltswitch
zekrom	move	protect
zekrom	move	dragonclaw
zekrom	move	boltstrike
zekrom	move	honeclaws
zekrom	move	substitute
zekrom	move	dracometeor
zekrom	move	fusionbolt
zekrom	move	roost
zekrom	move	tailwind
landorus	move	calmmind
landorus	move	rockpolish
landorus	move	earthpower
landorus	move	focusblast
landorus	move	psychic
landorus	move	sludgewave
landorus	move	stealthrock
landorus	move	knockoff
landorus	move	rockslide
landorus	move	earthpower
landorus	move	focusblast
landorus	move	hiddenpowerice
landorus	move	psychic
landorus	move	sludgebomb
landorus	move	rockslide
landorus	move	protect
landorustherian	move	swordsdance
landorustherian	move	rockpolish
landorustherian	move	earthquake
landorustherian	move	stoneedge
landorustherian	move	uturn
landorustherian	move	superpower
landorustherian	move	stealthrock
landorustherian	move	rockslide
landorustherian	move	earthquake
landorustherian	move	stoneedge
landorustherian	move	uturn
landorustherian	move	superpower
landorustherian	move	knockoff
landorustherian	move	protect
kyurem	move	dracometeor
kyurem	move	icebeam
kyurem	move	earthpower
kyurem	move	outrage
kyurem	move	substitute
kyurem	move	dragonpulse
kyurem	move	focusblast
kyurem	move	roost
kyurem	move	substitute
kyurem	move	icebeam
kyurem	move	dracometeor
kyurem	move	dragonpulse
kyurem	move	focusblast
kyurem	move	glaciate
kyurem	move	earthpower
kyurem	move	roost
kyurem	move	protect
kyuremblack	move	outrage
kyuremblack	move	fusionbolt
kyuremblack	move	icebeam
kyuremblack	move	roost
kyuremblack	move	substitute
kyuremblack	move	earthpower
kyuremblack	move	dragonclaw
kyuremblack	move	protect
kyuremblack	move	fusionbolt
kyuremblack	move	icebeam
kyuremblack	move	roost
kyuremblack	move	substitute
kyuremblack	move	honeclaws
kyuremblack	move	earthpower
kyuremblack	move	dragonclaw
kyuremwhite	move	dracometeor
kyuremwhite	move	icebeam
kyuremwhite	move	fusionflare
kyuremwhite	move	earthpower
kyuremwhite	move	focusblast
kyuremwhite	move	dragonpulse
kyuremwhite	move	substitute
kyuremwhite	move	roost
kyuremwhite	move	toxic
kyuremwhite	move	dracometeor
kyuremwhite	move	dragonpulse
kyuremwhite	move	icebeam
kyuremwhite	move	fusionflare
kyuremwhite	move	earthpower
kyuremwhite	move	focusblast
kyuremwhite	move	roost
kyuremwhite	move	protect
keldeo	move	hydropump
keldeo	move	secretsword
keldeo	move	calmmind
keldeo	move	hiddenpowerflying
keldeo	move	hiddenpowerelectric
keldeo	move	substitute
keldeo	move	scald
keldeo	move	icywind
keldeo	move	hydropump
keldeo	move	secretsword
keldeo	move	protect
keldeo	move	hiddenpowerflying
keldeo	move	hiddenpowerelectric
keldeo	move	substitute
keldeo	move	surf
keldeo	move	icywind
keldeo	move	taunt
meloetta	move	uturn
meloetta	move	calmmind
meloetta	move	psyshock
meloetta	move	hypervoice
meloetta	move	shadowball
meloetta	move	focusblast
meloetta	move	calmmind
meloetta	move	psyshock
meloetta	move	thunderbolt
meloetta	move	hypervoice
meloetta	move	shadowball
meloetta	move	focusblast
meloetta	move	protect
meloettapirouette	move	relicsong
meloettapirouette	move	closecombat
meloettapirouette	move	knockoff
meloettapirouette	move	return
meloettapirouette	move	relicsong
meloettapirouette	move	closecombat
meloettapirouette	move	knockoff
meloettapirouette	move	return
meloettapirouette	move	protect
genesect	move	uturn
genesect	move	bugbuzz
genesect	move	icebeam
genesect	move	flamethrower
genesect	move	thunderbolt
genesect	move	ironhead
genesect	move	shiftgear
genesect	move	extremespeed
genesect	move	blazekick
genesect	move	uturn
genesect	move	bugbuzz
genesect	move	icebeam
genesect	move	flamethrower
genesect	move	thunderbolt
genesect	move	ironhead
genesect	move	shiftgear
genesect	move	extremespeed
genesect	move	blazekick
genesect	move	protect
genesectburn	move	uturn
genesectburn	move	bugbuzz
genesectburn	move	icebeam
genesectburn	move	technoblast
genesectburn	move	thunderbolt
genesectburn	move	ironhead
genesectburn	move	extremespeed
genesectburn	move	uturn
genesectburn	move	bugbuzz
genesectburn	move	icebeam
genesectburn	move	technoblast
genesectburn	move	thunderbolt
genesectburn	move	ironhead
genesectburn	move	extremespeed
genesectburn	move	protect
genesectchill	move	uturn
genesectchill	move	bugbuzz
genesectchill	move	technoblast
genesectchill	move	flamethrower
genesectchill	move	thunderbolt
genesectchill	move	ironhead
genesectchill	move	extremespeed
genesectchill	move	uturn
genesectchill	move	bugbuzz
genesectchill	move	technoblast
genesectchill	move	flamethrower
genesectchill	move	thunderbolt
genesectchill	move	ironhead
genesectchill	move	extremespeed
genesectchill	move	protect
genesectdouse	move	uturn
genesectdouse	move	bugbuzz
genesectdouse	move	icebeam
genesectdouse	move	flamethrower
genesectdouse	move	thunderbolt
genesectdouse	move	technoblast
genesectdouse	move	ironhead
genesectdouse	move	extremespeed
genesectdouse	move	uturn
genesectdouse	move	bugbuzz
genesectdouse	move	icebeam
genesectdouse	move	flamethrower
genesectdouse	move	thunderbolt
genesectdouse	move	technoblast
genesectdouse	move	ironhead
genesectdouse	move	extremespeed
genesectdouse	move	protect
genesectshock	move	uturn
genesectshock	move	bugbuzz
genesectshock	move	icebeam
genesectshock	move	flamethrower
genesectshock	move	technoblast
genesectshock	move	ironhead
genesectshock	move	extremespeed
genesectshock	move	uturn
genesectshock	move	bugbuzz
genesectshock	move	icebeam
genesectshock	move	flamethrower
genesectshock	move	technoblast
genesectshock	move	ironhead
genesectshock	move	extremespeed
genesectshock	move	protect
chespin	move	curse
chespin	move	gyroball
chespin	move	seedbomb
chespin	move	stoneedge
chespin	move	spikes
chespin	move	synthesis
quilladin	move	curse
quilladin	move	gyroball
quilladin	move	seedbomb
quilladin	move	stoneedge
quilladin	move	spikes
quilladin	move	synthesis
chesnaught	move	leechseed
chesnaught	move	synthesis
chesnaught	move	spikes
chesnaught	move	drainpunch
chesnaught	move	spikyshield
chesnaught	move	woodhammer
chesnaught	move	leechseed
chesnaught	move	synthesis
chesnaught	move	hammerarm
chesnaught	move	spikyshield
chesnaught	move	stoneedge
chesnaught	move	woodhammer
chesnaught	move	rockslide
fennekin	move	fireblast
fennekin	move	psychic
fennekin	move	psyshock
fennekin	move	grassknot
fennekin	move	willowisp
fennekin	move	hypnosis
fennekin	move	hiddenpowerrock
fennekin	move	flamecharge
braixen	move	fireblast
braixen	move	flamethrower
braixen	move	psychic
braixen	move	psyshock
braixen	move	grassknot
braixen	move	willowisp
braixen	move	hiddenpowerrock
delphox	move	calmmind
delphox	move	fireblast
delphox	move	psyshock
delphox	move	grassknot
delphox	move	switcheroo
delphox	move	shadowball
delphox	move	calmmind
delphox	move	fireblast
delphox	move	psyshock
delphox	move	grassknot
delphox	move	switcheroo
delphox	move	shadowball
delphox	move	heatwave
delphox	move	dazzlinggleam
delphox	move	protect
froakie	move	quickattack
froakie	move	hydropump
froakie	move	icebeam
froakie	move	waterfall
froakie	move	toxicspikes
froakie	move	poweruppunch
froakie	move	uturn
frogadier	move	hydropump
frogadier	move	surf
frogadier	move	icebeam
frogadier	move	uturn
frogadier	move	taunt
frogadier	move	toxicspikes
greninja	move	hydropump
greninja	move	icebeam
greninja	move	darkpulse
greninja	move	gunkshot
greninja	move	uturn
greninja	move	spikes
greninja	move	toxicspikes
greninja	move	taunt
greninja	move	hydropump
greninja	move	uturn
greninja	move	surf
greninja	move	icebeam
greninja	move	matblock
greninja	move	taunt
greninja	move	darkpulse
greninja	move	protect
greninjaash	move	hydropump
greninjaash	move	icebeam
greninjaash	move	darkpulse
greninjaash	move	watershuriken
greninjaash	move	uturn
bunnelby	move	agility
bunnelby	move	earthquake
bunnelby	move	return
bunnelby	move	quickattack
bunnelby	move	uturn
bunnelby	move	stoneedge
bunnelby	move	spikes
bunnelby	move	bounce
diggersby	move	earthquake
diggersby	move	return
diggersby	move	wildcharge
diggersby	move	uturn
diggersby	move	swordsdance
diggersby	move	quickattack
diggersby	move	knockoff
diggersby	move	agility
diggersby	move	earthquake
diggersby	move	uturn
diggersby	move	return
diggersby	move	wildcharge
diggersby	move	protect
diggersby	move	quickattack
fletchling	move	roost
fletchling	move	swordsdance
fletchling	move	uturn
fletchling	move	return
fletchling	move	overheat
fletchling	move	flamecharge
fletchling	move	tailwind
fletchinder	move	roost
fletchinder	move	swordsdance
fletchinder	move	uturn
fletchinder	move	return
fletchinder	move	overheat
fletchinder	move	flamecharge
fletchinder	move	tailwind
fletchinder	move	acrobatics
talonflame	move	bravebird
talonflame	move	flareblitz
talonflame	move	roost
talonflame	move	swordsdance
talonflame	move	uturn
talonflame	move	willowisp
talonflame	move	tailwind
talonflame	move	bravebird
talonflame	move	flareblitz
talonflame	move	roost
talonflame	move	swordsdance
talonflame	move	uturn
talonflame	move	willowisp
talonflame	move	tailwind
talonflame	move	taunt
talonflame	move	protect
scatterbug	move	tackle
scatterbug	move	stringshot
scatterbug	move	stunspore
scatterbug	move	bugbite
scatterbug	move	poisonpowder
spewpa	move	tackle
spewpa	move	stringshot
spewpa	move	stunspore
spewpa	move	bugbite
spewpa	move	poisonpowder
vivillon	move	sleeppowder
vivillon	move	quiverdance
vivillon	move	hurricane
vivillon	move	bugbuzz
vivillon	move	substitute
vivillon	move	sleeppowder
vivillon	move	quiverdance
vivillon	move	hurricane
vivillon	move	bugbuzz
vivillon	move	roost
vivillon	move	protect
litleo	move	hypervoice
litleo	move	fireblast
litleo	move	willowisp
litleo	move	bulldoze
litleo	move	yawn
pyroar	move	sunnyday
pyroar	move	fireblast
pyroar	move	hypervoice
pyroar	move	solarbeam
pyroar	move	willowisp
pyroar	move	darkpulse
pyroar	move	hypervoice
pyroar	move	fireblast
pyroar	move	willowisp
pyroar	move	protect
pyroar	move	sunnyday
pyroar	move	solarbeam
flabebe	move	moonblast
flabebe	move	toxic
flabebe	move	wish
flabebe	move	psychic
flabebe	move	aromatherapy
flabebe	move	protect
flabebe	move	calmmind
floette	move	moonblast
floette	move	toxic
floette	move	wish
floette	move	psychic
floette	move	aromatherapy
floette	move	protect
floette	move	calmmind
floetteeternal	move	lightofruin
floetteeternal	move	psychic
floetteeternal	move	hiddenpowerfire
floetteeternal	move	hiddenpowerground
floetteeternal	move	moonblast
floetteeternal	move	lightofruin
floetteeternal	move	dazzlinggleam
floetteeternal	move	wish
floetteeternal	move	psychic
floetteeternal	move	aromatherapy
floetteeternal	move	protect
floetteeternal	move	calmmind
florges	move	calmmind
florges	move	moonblast
florges	move	synthesis
florges	move	aromatherapy
florges	move	wish
florges	move	toxic
florges	move	protect
florges	move	moonblast
florges	move	dazzlinggleam
florges	move	wish
florges	move	psychic
florges	move	aromatherapy
florges	move	protect
florges	move	calmmind
skiddo	move	hornleech
skiddo	move	brickbreak
skiddo	move	bulkup
skiddo	move	leechseed
skiddo	move	milkdrink
skiddo	move	rockslide
gogoat	move	bulkup
gogoat	move	hornleech
gogoat	move	earthquake
gogoat	move	rockslide
gogoat	move	substitute
gogoat	move	leechseed
gogoat	move	milkdrink
gogoat	move	hornleech
gogoat	move	earthquake
gogoat	move	brickbreak
gogoat	move	bulkup
gogoat	move	leechseed
gogoat	move	milkdrink
gogoat	move	rockslide
gogoat	move	protect
pancham	move	partingshot
pancham	move	skyuppercut
pancham	move	crunch
pancham	move	stoneedge
pancham	move	bulldoze
pancham	move	shadowclaw
pancham	move	bulkup
pangoro	move	knockoff
pangoro	move	superpower
pangoro	move	gunkshot
pangoro	move	icepunch
pangoro	move	partingshot
pangoro	move	drainpunch
pangoro	move	partingshot
pangoro	move	hammerarm
pangoro	move	crunch
pangoro	move	circlethrow
pangoro	move	icepunch
pangoro	move	earthquake
pangoro	move	poisonjab
pangoro	move	protect
furfrou	move	return
furfrou	move	cottonguard
furfrou	move	thunderwave
furfrou	move	substitute
furfrou	move	toxic
furfrou	move	suckerpunch
furfrou	move	uturn
furfrou	move	rest
furfrou	move	return
furfrou	move	cottonguard
furfrou	move	uturn
furfrou	move	thunderwave
furfrou	move	suckerpunch
furfrou	move	snarl
furfrou	move	wildcharge
furfrou	move	protect
espurr	move	fakeout
espurr	move	yawn
espurr	move	thunderwave
espurr	move	psychic
espurr	move	trick
espurr	move	darkpulse
meowstic	move	toxic
meowstic	move	yawn
meowstic	move	thunderwave
meowstic	move	psychic
meowstic	move	reflect
meowstic	move	lightscreen
meowstic	move	healbell
meowstic	move	fakeout
meowstic	move	thunderwave
meowstic	move	psychic
meowstic	move	reflect
meowstic	move	lightscreen
meowstic	move	safeguard
meowstic	move	protect
meowsticf	move	calmmind
meowsticf	move	psychic
meowsticf	move	psyshock
meowsticf	move	shadowball
meowsticf	move	energyball
meowsticf	move	thunderbolt
meowsticf	move	psyshock
meowsticf	move	darkpulse
meowsticf	move	fakeout
meowsticf	move	energyball
meowsticf	move	signalbeam
meowsticf	move	thunderbolt
meowsticf	move	protect
meowsticf	move	helpinghand
honedge	move	swordsdance
honedge	move	shadowclaw
honedge	move	shadowsneak
honedge	move	ironhead
honedge	move	rockslide
honedge	move	aerialace
honedge	move	destinybond
doublade	move	swordsdance
doublade	move	shadowclaw
doublade	move	shadowsneak
doublade	move	ironhead
doublade	move	sacredsword
doublade	move	swordsdance
doublade	move	shadowclaw
doublade	move	shadowsneak
doublade	move	ironhead
doublade	move	sacredsword
doublade	move	rockslide
doublade	move	protect
aegislash	move	kingsshield
aegislash	move	swordsdance
aegislash	move	shadowclaw
aegislash	move	sacredsword
aegislash	move	ironhead
aegislash	move	shadowsneak
aegislash	move	hiddenpowerice
aegislash	move	shadowball
aegislash	move	flashcannon
aegislash	move	kingsshield
aegislash	move	swordsdance
aegislash	move	shadowclaw
aegislash	move	sacredsword
aegislash	move	ironhead
aegislash	move	shadowsneak
aegislash	move	wideguard
aegislash	move	hiddenpowerice
aegislash	move	shadowball
aegislash	move	flashcannon
spritzee	move	calmmind
spritzee	move	drainingkiss
spritzee	move	moonblast
spritzee	move	psychic
spritzee	move	aromatherapy
spritzee	move	wish
spritzee	move	trickroom
spritzee	move	thunderbolt
aromatisse	move	wish
aromatisse	move	protect
aromatisse	move	moonblast
aromatisse	move	aromatherapy
aromatisse	move	reflect
aromatisse	move	lightscreen
aromatisse	move	moonblast
aromatisse	move	aromatherapy
aromatisse	move	wish
aromatisse	move	trickroom
aromatisse	move	thunderbolt
aromatisse	move	protect
aromatisse	move	healpulse
swirlix	move	calmmind
swirlix	move	drainingkiss
swirlix	move	dazzlinggleam
swirlix	move	surf
swirlix	move	psychic
swirlix	move	flamethrower
swirlix	move	bellydrum
swirlix	move	thunderbolt
swirlix	move	return
swirlix	move	thief
swirlix	move	cottonguard
slurpuff	move	substitute
slurpuff	move	bellydrum
slurpuff	move	playrough
slurpuff	move	return
slurpuff	move	drainpunch
slurpuff	move	calmmind
slurpuff	move	drainingkiss
slurpuff	move	dazzlinggleam
slurpuff	move	flamethrower
slurpuff	move	surf
slurpuff	move	substitute
slurpuff	move	bellydrum
slurpuff	move	playrough
slurpuff	move	return
slurpuff	move	drainpunch
slurpuff	move	dazzlinggleam
slurpuff	move	surf
slurpuff	move	psychic
slurpuff	move	flamethrower
slurpuff	move	protect
inkay	move	topsyturvy
inkay	move	switcheroo
inkay	move	superpower
inkay	move	psychocut
inkay	move	flamethrower
inkay	move	rockslide
inkay	move	trickroom
malamar	move	superpower
malamar	move	knockoff
malamar	move	psychocut
malamar	move	rockslide
malamar	move	substitute
malamar	move	trickroom
malamar	move	superpower
malamar	move	psychocut
malamar	move	rockslide
malamar	move	trickroom
malamar	move	knockoff
malamar	move	protect
binacle	move	shellsmash
binacle	move	razorshell
binacle	move	stoneedge
binacle	move	earthquake
binacle	move	crosschop
binacle	move	poisonjab
binacle	move	xscissor
binacle	move	rockslide
barbaracle	move	shellsmash
barbaracle	move	stoneedge
barbaracle	move	razorshell
barbaracle	move	earthquake
barbaracle	move	crosschop
barbaracle	move	stealthrock
barbaracle	move	shellsmash
barbaracle	move	razorshell
barbaracle	move	earthquake
barbaracle	move	crosschop
barbaracle	move	rockslide
barbaracle	move	protect
skrelp	move	scald
skrelp	move	sludgebomb
skrelp	move	thunderbolt
skrelp	move	shadowball
skrelp	move	toxicspikes
skrelp	move	hydropump
dragalge	move	dracometeor
dragalge	move	sludgewave
dragalge	move	focusblast
dragalge	move	scald
dragalge	move	hiddenpowerfire
dragalge	move	toxicspikes
dragalge	move	dragonpulse
dragalge	move	dracometeor
dragalge	move	sludgebomb
dragalge	move	focusblast
dragalge	move	scald
dragalge	move	hiddenpowerfire
dragalge	move	protect
dragalge	move	dragonpulse
clauncher	move	waterpulse
clauncher	move	flashcannon
clauncher	move	uturn
clauncher	move	crabhammer
clauncher	move	aquajet
clauncher	move	sludgebomb
clawitzer	move	scald
clawitzer	move	waterpulse
clawitzer	move	darkpulse
clawitzer	move	aurasphere
clawitzer	move	icebeam
clawitzer	move	uturn
clawitzer	move	waterpulse
clawitzer	move	icebeam
clawitzer	move	uturn
clawitzer	move	darkpulse
clawitzer	move	aurasphere
clawitzer	move	muddywater
clawitzer	move	helpinghand
clawitzer	move	protect
helioptile	move	surf
helioptile	move	voltswitch
helioptile	move	hiddenpowerice
helioptile	move	raindance
helioptile	move	thunder
helioptile	move	darkpulse
helioptile	move	thunderbolt
heliolisk	move	raindance
heliolisk	move	thunder
heliolisk	move	hypervoice
heliolisk	move	surf
heliolisk	move	darkpulse
heliolisk	move	hiddenpowerice
heliolisk	move	voltswitch
heliolisk	move	thunderbolt
heliolisk	move	surf
heliolisk	move	voltswitch
heliolisk	move	hiddenpowerice
heliolisk	move	raindance
heliolisk	move	thunder
heliolisk	move	darkpulse
heliolisk	move	thunderbolt
heliolisk	move	electricterrain
heliolisk	move	protect
tyrunt	move	stealthrock
tyrunt	move	dragondance
tyrunt	move	stoneedge
tyrunt	move	dragonclaw
tyrunt	move	earthquake
tyrunt	move	icefang
tyrunt	move	firefang
tyrantrum	move	stealthrock
tyrantrum	move	dragondance
tyrantrum	move	dragonclaw
tyrantrum	move	earthquake
tyrantrum	move	superpower
tyrantrum	move	outrage
tyrantrum	move	headsmash
tyrantrum	move	rockslide
tyrantrum	move	dragondance
tyrantrum	move	headsmash
tyrantrum	move	dragonclaw
tyrantrum	move	earthquake
tyrantrum	move	icefang
tyrantrum	move	firefang
tyrantrum	move	protect
amaura	move	naturepower
amaura	move	hypervoice
amaura	move	ancientpower
amaura	move	thunderbolt
amaura	move	darkpulse
amaura	move	thunderwave
amaura	move	dragontail
amaura	move	flashcannon
aurorus	move	ancientpower
aurorus	move	thunderbolt
aurorus	move	encore
aurorus	move	thunderwave
aurorus	move	earthpower
aurorus	move	freezedry
aurorus	move	hypervoice
aurorus	move	stealthrock
aurorus	move	hypervoice
aurorus	move	ancientpower
aurorus	move	thunderbolt
aurorus	move	encore
aurorus	move	thunderwave
aurorus	move	flashcannon
aurorus	move	freezedry
aurorus	move	icywind
aurorus	move	protect
sylveon	move	hypervoice
sylveon	move	calmmind
sylveon	move	wish
sylveon	move	protect
sylveon	move	psyshock
sylveon	move	batonpass
sylveon	move	shadowball
sylveon	move	hypervoice
sylveon	move	calmmind
sylveon	move	wish
sylveon	move	protect
sylveon	move	psyshock
sylveon	move	helpinghand
sylveon	move	shadowball
sylveon	move	hiddenpowerground
hawlucha	move	substitute
hawlucha	move	swordsdance
hawlucha	move	highjumpkick
hawlucha	move	acrobatics
hawlucha	move	roost
hawlucha	move	stoneedge
hawlucha	move	swordsdance
hawlucha	move	highjumpkick
hawlucha	move	uturn
hawlucha	move	stoneedge
hawlucha	move	skydrop
hawlucha	move	encore
hawlucha	move	protect
dedenne	move	substitute
dedenne	move	recycle
dedenne	move	thunderbolt
dedenne	move	nuzzle
dedenne	move	grassknot
dedenne	move	hiddenpowerice
dedenne	move	toxic
dedenne	move	voltswitch
dedenne	move	thunderbolt
dedenne	move	nuzzle
dedenne	move	grassknot
dedenne	move	hiddenpowerice
dedenne	move	uturn
dedenne	move	helpinghand
dedenne	move	protect
carbink	move	stealthrock
carbink	move	lightscreen
carbink	move	reflect
carbink	move	explosion
carbink	move	powergem
carbink	move	moonblast
carbink	move	trickroom
carbink	move	lightscreen
carbink	move	reflect
carbink	move	explosion
carbink	move	powergem
carbink	move	moonblast
carbink	move	protect
goomy	move	sludgebomb
goomy	move	thunderbolt
goomy	move	toxic
goomy	move	protect
goomy	move	infestation
sliggoo	move	sludgebomb
sliggoo	move	thunderbolt
sliggoo	move	toxic
sliggoo	move	protect
sliggoo	move	infestation
sliggoo	move	icebeam
goodra	move	dracometeor
goodra	move	dragonpulse
goodra	move	fireblast
goodra	move	sludgebomb
goodra	move	thunderbolt
goodra	move	earthquake
goodra	move	dragontail
goodra	move	thunderbolt
goodra	move	icebeam
goodra	move	dragonpulse
