mon	feature_complex	feature	feature_val
thundurustherian	move_thunderbolt	move	thunderbolt
thundurustherian	move_hiddenpowerflying	move	hiddenpowerflying
thundurustherian	move_hiddenpowerice	move	hiddenpowerice
thundurustherian	move_focusblast	move	focusblast
thundurustherian	move_voltswitch	move	voltswitch
thundurustherian	move_nastyplot	move	nastyplot
thundurustherian	move_thunderbolt	move	thunderbolt
thundurustherian	move_hiddenpowerflying	move	hiddenpowerflying
thundurustherian	move_hiddenpowerice	move	hiddenpowerice
thundurustherian	move_focusblast	move	focusblast
thundurustherian	move_voltswitch	move	voltswitch
thundurustherian	move_protect	move	protect
reshiram	move_blueflare	move	blueflare
reshiram	move_dracometeor	move	dracometeor
reshiram	move_dragonpulse	move	dragonpulse
reshiram	move_toxic	move	toxic
reshiram	move_flamecharge	move	flamecharge
reshiram	move_stoneedge	move	stoneedge
reshiram	move_roost	move	roost
reshiram	move_blueflare	move	blueflare
reshiram	move_dracometeor	move	dracometeor
reshiram	move_dragonpulse	move	dragonpulse
reshiram	move_heatwave	move	heatwave
reshiram	move_flamecharge	move	flamecharge
reshiram	move_roost	move	roost
reshiram	move_protect	move	protect
reshiram	move_tailwind	move	tailwind
zekrom	move_boltstrike	move	boltstrike
zekrom	move_outrage	move	outrage
zekrom	move_dragonclaw	move	dragonclaw
zekrom	move_dracometeor	move	dracometeor
zekrom	move_voltswitch	move	voltswitch
zekrom	move_honeclaws	move	honeclaws
zekrom	move_substitute	move	substitute
zekrom	move_roost	move	roost
zekrom	move_voltswitch	move	voltswitch
zekrom	move_protect	move	protect
zekrom	move_dragonclaw	move	dragonclaw
zekrom	move_boltstrike	move	boltstrike
zekrom	move_honeclaws	move	honeclaws
zekrom	move_substitute	move	substitute
zekrom	move_dracometeor	move	dracometeor
zekrom	move_fusionbolt	move	fusionbolt
zekrom	move_roost	move	roost
zekrom	move_tailwind	move	tailwind
landorus	move_calmmind	move	calmmind
landorus	move_rockpolish	move	rockpolish
landorus	move_earthpower	move	earthpower
landorus	move_focusblast	move	focusblast
landorus	move_psychic	move	psychic
landorus	move_sludgewave	move	sludgewave
landorus	move_stealthrock	move	stealthrock
landorus	move_knockoff	move	knockoff
landorus	move_rockslide	move	rockslide
landorus	move_earthpower	move	earthpower
landorus	move_focusblast	move	focusblast
landorus	move_hiddenpowerice	move	hiddenpowerice
landorus	move_psychic	move	psychic
landorus	move_sludgebomb	move	sludgebomb
landorus	move_rockslide	move	rockslide
landorus	move_protect	move	protect
landorustherian	move_swordsdance	move	swordsdance
landorustherian	move_rockpolish	move	rockpolish
landorustherian	move_earthquake	move	earthquake
landorustherian	move_stoneedge	move	stoneedge
landorustherian	move_uturn	move	uturn
landorustherian	move_superpower	move	superpower
landorustherian	move_stealthrock	move	stealthrock
landorustherian	move_rockslide	move	rockslide
landorustherian	move_earthquake	move	earthquake
landorustherian	move_stoneedge	move	stoneedge
landorustherian	move_uturn	move	uturn
landorustherian	move_superpower	move	superpower
landorustherian	move_knockoff	move	knockoff
landorustherian	move_protect	move	protect
kyurem	move_dracometeor	move	dracometeor
kyurem	move_icebeam	move	icebeam
kyurem	move_earthpower	move	earthpower
kyurem	move_outrage	move	outrage
kyurem	move_substitute	move	substitute
kyurem	move_dragonpulse	move	dragonpulse
kyurem	move_focusblast	move	focusblast
kyurem	move_roost	move	roost
kyurem	move_substitute	move	substitute
kyurem	move_icebeam	move	icebeam
kyurem	move_dracometeor	move	dracometeor
kyurem	move_dragonpulse	move	dragonpulse
kyurem	move_focusblast	move	focusblast
kyurem	move_glaciate	move	glaciate
kyurem	move_earthpower	move	earthpower
kyurem	move_roost	move	roost
kyurem	move_protect	move	protect
kyuremblack	move_outrage	move	outrage
kyuremblack	move_fusionbolt	move	fusionbolt
kyuremblack	move_icebeam	move	icebeam
kyuremblack	move_roost	move	roost
kyuremblack	move_substitute	move	substitute
kyuremblack	move_earthpower	move	earthpower
kyuremblack	move_dragonclaw	move	dragonclaw
kyuremblack	move_protect	move	protect
kyuremblack	move_fusionbolt	move	fusionbolt
kyuremblack	move_icebeam	move	icebeam
kyuremblack	move_roost	move	roost
kyuremblack	move_substitute	move	substitute
kyuremblack	move_honeclaws	move	honeclaws
kyuremblack	move_earthpower	move	earthpower
kyuremblack	move_dragonclaw	move	dragonclaw
kyuremwhite	move_dracometeor	move	dracometeor
kyuremwhite	move_icebeam	move	icebeam
kyuremwhite	move_fusionflare	move	fusionflare
kyuremwhite	move_earthpower	move	earthpower
kyuremwhite	move_focusblast	move	focusblast
kyuremwhite	move_dragonpulse	move	dragonpulse
kyuremwhite	move_substitute	move	substitute
kyuremwhite	move_roost	move	roost
kyuremwhite	move_toxic	move	toxic
kyuremwhite	move_dracometeor	move	dracometeor
kyuremwhite	move_dragonpulse	move	dragonpulse
kyuremwhite	move_icebeam	move	icebeam
kyuremwhite	move_fusionflare	move	fusionflare
kyuremwhite	move_earthpower	move	earthpower
kyuremwhite	move_focusblast	move	focusblast
kyuremwhite	move_roost	move	roost
kyuremwhite	move_protect	move	protect
keldeo	move_hydropump	move	hydropump
keldeo	move_secretsword	move	secretsword
keldeo	move_calmmind	move	calmmind
keldeo	move_hiddenpowerflying	move	hiddenpowerflying
keldeo	move_hiddenpowerelectric	move	hiddenpowerelectric
keldeo	move_substitute	move	substitute
keldeo	move_scald	move	scald
keldeo	move_icywind	move	icywind
keldeo	move_hydropump	move	hydropump
keldeo	move_secretsword	move	secretsword
keldeo	move_protect	move	protect
keldeo	move_hiddenpowerflying	move	hiddenpowerflying
keldeo	move_hiddenpowerelectric	move	hiddenpowerelectric
keldeo	move_substitute	move	substitute
keldeo	move_surf	move	surf
keldeo	move_icywind	move	icywind
keldeo	move_taunt	move	taunt
meloetta	move_uturn	move	uturn
meloetta	move_calmmind	move	calmmind
meloetta	move_psyshock	move	psyshock
meloetta	move_hypervoice	move	hypervoice
meloetta	move_shadowball	move	shadowball
meloetta	move_focusblast	move	focusblast
meloetta	move_calmmind	move	calmmind
meloetta	move_psyshock	move	psyshock
meloetta	move_thunderbolt	move	thunderbolt
meloetta	move_hypervoice	move	hypervoice
meloetta	move_shadowball	move	shadowball
meloetta	move_focusblast	move	focusblast
meloetta	move_protect	move	protect
meloettapirouette	move_relicsong	move	relicsong
meloettapirouette	move_closecombat	move	closecombat
meloettapirouette	move_knockoff	move	knockoff
meloettapirouette	move_return	move	return
meloettapirouette	move_relicsong	move	relicsong
meloettapirouette	move_closecombat	move	closecombat
meloettapirouette	move_knockoff	move	knockoff
meloettapirouette	move_return	move	return
meloettapirouette	move_protect	move	protect
genesect	move_uturn	move	uturn
genesect	move_bugbuzz	move	bugbuzz
genesect	move_icebeam	move	icebeam
genesect	move_flamethrower	move	flamethrower
genesect	move_thunderbolt	move	thunderbolt
genesect	move_ironhead	move	ironhead
genesect	move_shiftgear	move	shiftgear
genesect	move_extremespeed	move	extremespeed
genesect	move_blazekick	move	blazekick
genesect	move_uturn	move	uturn
genesect	move_bugbuzz	move	bugbuzz
genesect	move_icebeam	move	icebeam
genesect	move_flamethrower	move	flamethrower
genesect	move_thunderbolt	move	thunderbolt
genesect	move_ironhead	move	ironhead
genesect	move_shiftgear	move	shiftgear
genesect	move_extremespeed	move	extremespeed
genesect	move_blazekick	move	blazekick
genesect	move_protect	move	protect
genesectburn	move_uturn	move	uturn
genesectburn	move_bugbuzz	move	bugbuzz
genesectburn	move_icebeam	move	icebeam
genesectburn	move_technoblast	move	technoblast
genesectburn	move_thunderbolt	move	thunderbolt
genesectburn	move_ironhead	move	ironhead
genesectburn	move_extremespeed	move	extremespeed
genesectburn	move_uturn	move	uturn
genesectburn	move_bugbuzz	move	bugbuzz
genesectburn	move_icebeam	move	icebeam
genesectburn	move_technoblast	move	technoblast
genesectburn	move_thunderbolt	move	thunderbolt
genesectburn	move_ironhead	move	ironhead
genesectburn	move_extremespeed	move	extremespeed
genesectburn	move_protect	move	protect
genesectchill	move_uturn	move	uturn
genesectchill	move_bugbuzz	move	bugbuzz
genesectchill	move_technoblast	move	technoblast
genesectchill	move_flamethrower	move	flamethrower
genesectchill	move_thunderbolt	move	thunderbolt
genesectchill	move_ironhead	move	ironhead
genesectchill	move_extremespeed	move	extremespeed
genesectchill	move_uturn	move	uturn
genesectchill	move_bugbuzz	move	bugbuzz
genesectchill	move_technoblast	move	technoblast
genesectchill	move_flamethrower	move	flamethrower
genesectchill	move_thunderbolt	move	thunderbolt
genesectchill	move_ironhead	move	ironhead
genesectchill	move_extremespeed	move	extremespeed
genesectchill	move_protect	move	protect
genesectdouse	move_uturn	move	uturn
genesectdouse	move_bugbuzz	move	bugbuzz
genesectdouse	move_icebeam	move	icebeam
genesectdouse	move_flamethrower	move	flamethrower
genesectdouse	move_thunderbolt	move	thunderbolt
genesectdouse	move_technoblast	move	technoblast
genesectdouse	move_ironhead	move	ironhead
genesectdouse	move_extremespeed	move	extremespeed
genesectdouse	move_uturn	move	uturn
genesectdouse	move_bugbuzz	move	bugbuzz
genesectdouse	move_icebeam	move	icebeam
genesectdouse	move_flamethrower	move	flamethrower
genesectdouse	move_thunderbolt	move	thunderbolt
genesectdouse	move_technoblast	move	technoblast
genesectdouse	move_ironhead	move	ironhead
genesectdouse	move_extremespeed	move	extremespeed
genesectdouse	move_protect	move	protect
genesectshock	move_uturn	move	uturn
genesectshock	move_bugbuzz	move	bugbuzz
genesectshock	move_icebeam	move	icebeam
genesectshock	move_flamethrower	move	flamethrower
genesectshock	move_technoblast	move	technoblast
genesectshock	move_ironhead	move	ironhead
genesectshock	move_extremespeed	move	extremespeed
genesectshock	move_uturn	move	uturn
genesectshock	move_bugbuzz	move	bugbuzz
genesectshock	move_icebeam	move	icebeam
genesectshock	move_flamethrower	move	flamethrower
genesectshock	move_technoblast	move	technoblast
genesectshock	move_ironhead	move	ironhead
genesectshock	move_extremespeed	move	extremespeed
genesectshock	move_protect	move	protect
chespin	move_curse	move	curse
chespin	move_gyroball	move	gyroball
chespin	move_seedbomb	move	seedbomb
chespin	move_stoneedge	move	stoneedge
chespin	move_spikes	move	spikes
chespin	move_synthesis	move	synthesis
quilladin	move_curse	move	curse
quilladin	move_gyroball	move	gyroball
quilladin	move_seedbomb	move	seedbomb
quilladin	move_stoneedge	move	stoneedge
quilladin	move_spikes	move	spikes
quilladin	move_synthesis	move	synthesis
chesnaught	move_leechseed	move	leechseed
chesnaught	move_synthesis	move	synthesis
chesnaught	move_spikes	move	spikes
chesnaught	move_drainpunch	move	drainpunch
chesnaught	move_spikyshield	move	spikyshield
chesnaught	move_woodhammer	move	woodhammer
chesnaught	move_leechseed	move	leechseed
chesnaught	move_synthesis	move	synthesis
chesnaught	move_hammerarm	move	hammerarm
chesnaught	move_spikyshield	move	spikyshield
chesnaught	move_stoneedge	move	stoneedge
chesnaught	move_woodhammer	move	woodhammer
chesnaught	move_rockslide	move	rockslide
fennekin	move_fireblast	move	fireblast
fennekin	move_psychic	move	psychic
fennekin	move_psyshock	move	psyshock
fennekin	move_grassknot	move	grassknot
fennekin	move_willowisp	move	willowisp
fennekin	move_hypnosis	move	hypnosis
fennekin	move_hiddenpowerrock	move	hiddenpowerrock
fennekin	move_flamecharge	move	flamecharge
braixen	move_fireblast	move	fireblast
braixen	move_flamethrower	move	flamethrower
braixen	move_psychic	move	psychic
braixen	move_psyshock	move	psyshock
braixen	move_grassknot	move	grassknot
braixen	move_willowisp	move	willowisp
braixen	move_hiddenpowerrock	move	hiddenpowerrock
delphox	move_calmmind	move	calmmind
delphox	move_fireblast	move	fireblast
delphox	move_psyshock	move	psyshock
delphox	move_grassknot	move	grassknot
delphox	move_switcheroo	move	switcheroo
delphox	move_shadowball	move	shadowball
delphox	move_calmmind	move	calmmind
delphox	move_fireblast	move	fireblast
delphox	move_psyshock	move	psyshock
delphox	move_grassknot	move	grassknot
delphox	move_switcheroo	move	switcheroo
delphox	move_shadowball	move	shadowball
delphox	move_heatwave	move	heatwave
delphox	move_dazzlinggleam	move	dazzlinggleam
delphox	move_protect	move	protect
froakie	move_quickattack	move	quickattack
froakie	move_hydropump	move	hydropump
froakie	move_icebeam	move	icebeam
froakie	move_waterfall	move	waterfall
froakie	move_toxicspikes	move	toxicspikes
froakie	move_poweruppunch	move	poweruppunch
froakie	move_uturn	move	uturn
frogadier	move_hydropump	move	hydropump
frogadier	move_surf	move	surf
frogadier	move_icebeam	move	icebeam
frogadier	move_uturn	move	uturn
frogadier	move_taunt	move	taunt
frogadier	move_toxicspikes	move	toxicspikes
greninja	move_hydropump	move	hydropump
greninja	move_icebeam	move	icebeam
greninja	move_darkpulse	move	darkpulse
greninja	move_gunkshot	move	gunkshot
greninja	move_uturn	move	uturn
greninja	move_spikes	move	spikes
greninja	move_toxicspikes	move	toxicspikes
greninja	move_taunt	move	taunt
greninja	move_hydropump	move	hydropump
greninja	move_uturn	move	uturn
greninja	move_surf	move	surf
greninja	move_icebeam	move	icebeam
greninja	move_matblock	move	matblock
greninja	move_taunt	move	taunt
greninja	move_darkpulse	move	darkpulse
greninja	move_protect	move	protect
greninjaash	move_hydropump	move	hydropump
greninjaash	move_icebeam	move	icebeam
greninjaash	move_darkpulse	move	darkpulse
greninjaash	move_watershuriken	move	watershuriken
greninjaash	move_uturn	move	uturn
bunnelby	move_agility	move	agility
bunnelby	move_earthquake	move	earthquake
bunnelby	move_return	move	return
bunnelby	move_quickattack	move	quickattack
bunnelby	move_uturn	move	uturn
bunnelby	move_stoneedge	move	stoneedge
bunnelby	move_spikes	move	spikes
bunnelby	move_bounce	move	bounce
diggersby	move_earthquake	move	earthquake
diggersby	move_return	move	return
diggersby	move_wildcharge	move	wildcharge
diggersby	move_uturn	move	uturn
diggersby	move_swordsdance	move	swordsdance
diggersby	move_quickattack	move	quickattack
diggersby	move_knockoff	move	knockoff
diggersby	move_agility	move	agility
diggersby	move_earthquake	move	earthquake
diggersby	move_uturn	move	uturn
diggersby	move_return	move	return
diggersby	move_wildcharge	move	wildcharge
diggersby	move_protect	move	protect
diggersby	move_quickattack	move	quickattack
fletchling	move_roost	move	roost
fletchling	move_swordsdance	move	swordsdance
fletchling	move_uturn	move	uturn
fletchling	move_return	move	return
fletchling	move_overheat	move	overheat
fletchling	move_flamecharge	move	flamecharge
fletchling	move_tailwind	move	tailwind
fletchinder	move_roost	move	roost
fletchinder	move_swordsdance	move	swordsdance
fletchinder	move_uturn	move	uturn
fletchinder	move_return	move	return
fletchinder	move_overheat	move	overheat
fletchinder	move_flamecharge	move	flamecharge
fletchinder	move_tailwind	move	tailwind
fletchinder	move_acrobatics	move	acrobatics
talonflame	move_bravebird	move	bravebird
talonflame	move_flareblitz	move	flareblitz
talonflame	move_roost	move	roost
talonflame	move_swordsdance	move	swordsdance
talonflame	move_uturn	move	uturn
talonflame	move_willowisp	move	willowisp
talonflame	move_tailwind	move	tailwind
talonflame	move_bravebird	move	bravebird
talonflame	move_flareblitz	move	flareblitz
talonflame	move_roost	move	roost
talonflame	move_swordsdance	move	swordsdance
talonflame	move_uturn	move	uturn
talonflame	move_willowisp	move	willowisp
talonflame	move_tailwind	move	tailwind
talonflame	move_taunt	move	taunt
talonflame	move_protect	move	protect
scatterbug	move_tackle	move	tackle
scatterbug	move_stringshot	move	stringshot
scatterbug	move_stunspore	move	stunspore
scatterbug	move_bugbite	move	bugbite
scatterbug	move_poisonpowder	move	poisonpowder
spewpa	move_tackle	move	tackle
spewpa	move_stringshot	move	stringshot
spewpa	move_stunspore	move	stunspore
spewpa	move_bugbite	move	bugbite
spewpa	move_poisonpowder	move	poisonpowder
vivillon	move_sleeppowder	move	sleeppowder
vivillon	move_quiverdance	move	quiverdance
vivillon	move_hurricane	move	hurricane
vivillon	move_bugbuzz	move	bugbuzz
vivillon	move_substitute	move	substitute
vivillon	move_sleeppowder	move	sleeppowder
vivillon	move_quiverdance	move	quiverdance
vivillon	move_hurricane	move	hurricane
vivillon	move_bugbuzz	move	bugbuzz
vivillon	move_roost	move	roost
vivillon	move_protect	move	protect
litleo	move_hypervoice	move	hypervoice
litleo	move_fireblast	move	fireblast
litleo	move_willowisp	move	willowisp
litleo	move_bulldoze	move	bulldoze
litleo	move_yawn	move	yawn
pyroar	move_sunnyday	move	sunnyday
pyroar	move_fireblast	move	fireblast
pyroar	move_hypervoice	move	hypervoice
pyroar	move_solarbeam	move	solarbeam
pyroar	move_willowisp	move	willowisp
pyroar	move_darkpulse	move	darkpulse
pyroar	move_hypervoice	move	hypervoice
pyroar	move_fireblast	move	fireblast
pyroar	move_willowisp	move	willowisp
pyroar	move_protect	move	protect
pyroar	move_sunnyday	move	sunnyday
pyroar	move_solarbeam	move	solarbeam
flabebe	move_moonblast	move	moonblast
flabebe	move_toxic	move	toxic
flabebe	move_wish	move	wish
flabebe	move_psychic	move	psychic
flabebe	move_aromatherapy	move	aromatherapy
flabebe	move_protect	move	protect
flabebe	move_calmmind	move	calmmind
floette	move_moonblast	move	moonblast
floette	move_toxic	move	toxic
floette	move_wish	move	wish
floette	move_psychic	move	psychic
floette	move_aromatherapy	move	aromatherapy
floette	move_protect	move	protect
floette	move_calmmind	move	calmmind
floetteeternal	move_lightofruin	move	lightofruin
floetteeternal	move_psychic	move	psychic
floetteeternal	move_hiddenpowerfire	move	hiddenpowerfire
floetteeternal	move_hiddenpowerground	move	hiddenpowerground
floetteeternal	move_moonblast	move	moonblast
floetteeternal	move_lightofruin	move	lightofruin
floetteeternal	move_dazzlinggleam	move	dazzlinggleam
floetteeternal	move_wish	move	wish
floetteeternal	move_psychic	move	psychic
floetteeternal	move_aromatherapy	move	aromatherapy
floetteeternal	move_protect	move	protect
floetteeternal	move_calmmind	move	calmmind
florges	move_calmmind	move	calmmind
florges	move_moonblast	move	moonblast
florges	move_synthesis	move	synthesis
florges	move_aromatherapy	move	aromatherapy
florges	move_wish	move	wish
florges	move_toxic	move	toxic
florges	move_protect	move	protect
florges	move_moonblast	move	moonblast
florges	move_dazzlinggleam	move	dazzlinggleam
florges	move_wish	move	wish
florges	move_psychic	move	psychic
florges	move_aromatherapy	move	aromatherapy
florges	move_protect	move	protect
florges	move_calmmind	move	calmmind
skiddo	move_hornleech	move	hornleech
skiddo	move_brickbreak	move	brickbreak
skiddo	move_bulkup	move	bulkup
skiddo	move_leechseed	move	leechseed
skiddo	move_milkdrink	move	milkdrink
skiddo	move_rockslide	move	rockslide
gogoat	move_bulkup	move	bulkup
gogoat	move_hornleech	move	hornleech
gogoat	move_earthquake	move	earthquake
gogoat	move_rockslide	move	rockslide
gogoat	move_substitute	move	substitute
gogoat	move_leechseed	move	leechseed
gogoat	move_milkdrink	move	milkdrink
gogoat	move_hornleech	move	hornleech
gogoat	move_earthquake	move	earthquake
gogoat	move_brickbreak	move	brickbreak
gogoat	move_bulkup	move	bulkup
gogoat	move_leechseed	move	leechseed
gogoat	move_milkdrink	move	milkdrink
gogoat	move_rockslide	move	rockslide
gogoat	move_protect	move	protect
pancham	move_partingshot	move	partingshot
pancham	move_skyuppercut	move	skyuppercut
pancham	move_crunch	move	crunch
pancham	move_stoneedge	move	stoneedge
pancham	move_bulldoze	move	bulldoze
pancham	move_shadowclaw	move	shadowclaw
pancham	move_bulkup	move	bulkup
pangoro	move_knockoff	move	knockoff
pangoro	move_superpower	move	superpower
pangoro	move_gunkshot	move	gunkshot
pangoro	move_icepunch	move	icepunch
pangoro	move_partingshot	move	partingshot
pangoro	move_drainpunch	move	drainpunch
pangoro	move_partingshot	move	partingshot
pangoro	move_hammerarm	move	hammerarm
pangoro	move_crunch	move	crunch
pangoro	move_circlethrow	move	circlethrow
pangoro	move_icepunch	move	icepunch
pangoro	move_earthquake	move	earthquake
pangoro	move_poisonjab	move	poisonjab
pangoro	move_protect	move	protect
furfrou	move_return	move	return
furfrou	move_cottonguard	move	cottonguard
furfrou	move_thunderwave	move	thunderwave
furfrou	move_substitute	move	substitute
furfrou	move_toxic	move	toxic
furfrou	move_suckerpunch	move	suckerpunch
furfrou	move_uturn	move	uturn
furfrou	move_rest	move	rest
furfrou	move_return	move	return
furfrou	move_cottonguard	move	cottonguard
furfrou	move_uturn	move	uturn
furfrou	move_thunderwave	move	thunderwave
furfrou	move_suckerpunch	move	suckerpunch
furfrou	move_snarl	move	snarl
furfrou	move_wildcharge	move	wildcharge
furfrou	move_protect	move	protect
espurr	move_fakeout	move	fakeout
espurr	move_yawn	move	yawn
espurr	move_thunderwave	move	thunderwave
espurr	move_psychic	move	psychic
espurr	move_trick	move	trick
espurr	move_darkpulse	move	darkpulse
meowstic	move_toxic	move	toxic
meowstic	move_yawn	move	yawn
meowstic	move_thunderwave	move	thunderwave
meowstic	move_psychic	move	psychic
meowstic	move_reflect	move	reflect
meowstic	move_lightscreen	move	lightscreen
meowstic	move_healbell	move	healbell
meowstic	move_fakeout	move	fakeout
meowstic	move_thunderwave	move	thunderwave
meowstic	move_psychic	move	psychic
meowstic	move_reflect	move	reflect
meowstic	move_lightscreen	move	lightscreen
meowstic	move_safeguard	move	safeguard
meowstic	move_protect	move	protect
meowsticf	move_calmmind	move	calmmind
meowsticf	move_psychic	move	psychic
meowsticf	move_psyshock	move	psyshock
meowsticf	move_shadowball	move	shadowball
meowsticf	move_energyball	move	energyball
meowsticf	move_thunderbolt	move	thunderbolt
meowsticf	move_psyshock	move	psyshock
meowsticf	move_darkpulse	move	darkpulse
meowsticf	move_fakeout	move	fakeout
meowsticf	move_energyball	move	energyball
meowsticf	move_signalbeam	move	signalbeam
meowsticf	move_thunderbolt	move	thunderbolt
meowsticf	move_protect	move	protect
meowsticf	move_helpinghand	move	helpinghand
honedge	move_swordsdance	move	swordsdance
honedge	move_shadowclaw	move	shadowclaw
honedge	move_shadowsneak	move	shadowsneak
honedge	move_ironhead	move	ironhead
honedge	move_rockslide	move	rockslide
honedge	move_aerialace	move	aerialace
honedge	move_destinybond	move	destinybond
doublade	move_swordsdance	move	swordsdance
doublade	move_shadowclaw	move	shadowclaw
doublade	move_shadowsneak	move	shadowsneak
doublade	move_ironhead	move	ironhead
doublade	move_sacredsword	move	sacredsword
doublade	move_swordsdance	move	swordsdance
doublade	move_shadowclaw	move	shadowclaw
doublade	move_shadowsneak	move	shadowsneak
doublade	move_ironhead	move	ironhead
doublade	move_sacredsword	move	sacredsword
doublade	move_rockslide	move	rockslide
doublade	move_protect	move	protect
aegislash	move_kingsshield	move	kingsshield
aegislash	move_swordsdance	move	swordsdance
aegislash	move_shadowclaw	move	shadowclaw
aegislash	move_sacredsword	move	sacredsword
aegislash	move_ironhead	move	ironhead
aegislash	move_shadowsneak	move	shadowsneak
aegislash	move_hiddenpowerice	move	hiddenpowerice
aegislash	move_shadowball	move	shadowball
aegislash	move_flashcannon	move	flashcannon
aegislash	move_kingsshield	move	kingsshield
aegislash	move_swordsdance	move	swordsdance
aegislash	move_shadowclaw	move	shadowclaw
aegislash	move_sacredsword	move	sacredsword
aegislash	move_ironhead	move	ironhead
aegislash	move_shadowsneak	move	shadowsneak
aegislash	move_wideguard	move	wideguard
aegislash	move_hiddenpowerice	move	hiddenpowerice
aegislash	move_shadowball	move	shadowball
aegislash	move_flashcannon	move	flashcannon
spritzee	move_calmmind	move	calmmind
spritzee	move_drainingkiss	move	drainingkiss
spritzee	move_moonblast	move	moonblast
spritzee	move_psychic	move	psychic
spritzee	move_aromatherapy	move	aromatherapy
spritzee	move_wish	move	wish
spritzee	move_trickroom	move	trickroom
spritzee	move_thunderbolt	move	thunderbolt
aromatisse	move_wish	move	wish
aromatisse	move_protect	move	protect
aromatisse	move_moonblast	move	moonblast
aromatisse	move_aromatherapy	move	aromatherapy
aromatisse	move_reflect	move	reflect
aromatisse	move_lightscreen	move	lightscreen
aromatisse	move_moonblast	move	moonblast
aromatisse	move_aromatherapy	move	aromatherapy
aromatisse	move_wish	move	wish
aromatisse	move_trickroom	move	trickroom
aromatisse	move_thunderbolt	move	thunderbolt
aromatisse	move_protect	move	protect
aromatisse	move_healpulse	move	healpulse
swirlix	move_calmmind	move	calmmind
swirlix	move_drainingkiss	move	drainingkiss
swirlix	move_dazzlinggleam	move	dazzlinggleam
swirlix	move_surf	move	surf
swirlix	move_psychic	move	psychic
swirlix	move_flamethrower	move	flamethrower
swirlix	move_bellydrum	move	bellydrum
swirlix	move_thunderbolt	move	thunderbolt
swirlix	move_return	move	return
swirlix	move_thief	move	thief
swirlix	move_cottonguard	move	cottonguard
slurpuff	move_substitute	move	substitute
slurpuff	move_bellydrum	move	bellydrum
slurpuff	move_playrough	move	playrough
slurpuff	move_return	move	return
slurpuff	move_drainpunch	move	drainpunch
slurpuff	move_calmmind	move	calmmind
slurpuff	move_drainingkiss	move	drainingkiss
slurpuff	move_dazzlinggleam	move	dazzlinggleam
slurpuff	move_flamethrower	move	flamethrower
slurpuff	move_surf	move	surf
slurpuff	move_substitute	move	substitute
slurpuff	move_bellydrum	move	bellydrum
slurpuff	move_playrough	move	playrough
slurpuff	move_return	move	return
slurpuff	move_drainpunch	move	drainpunch
slurpuff	move_dazzlinggleam	move	dazzlinggleam
slurpuff	move_surf	move	surf
slurpuff	move_psychic	move	psychic
slurpuff	move_flamethrower	move	flamethrower
slurpuff	move_protect	move	protect
inkay	move_topsyturvy	move	topsyturvy
inkay	move_switcheroo	move	switcheroo
inkay	move_superpower	move	superpower
inkay	move_psychocut	move	psychocut
inkay	move_flamethrower	move	flamethrower
inkay	move_rockslide	move	rockslide
inkay	move_trickroom	move	trickroom
malamar	move_superpower	move	superpower
malamar	move_knockoff	move	knockoff
malamar	move_psychocut	move	psychocut
malamar	move_rockslide	move	rockslide
malamar	move_substitute	move	substitute
malamar	move_trickroom	move	trickroom
malamar	move_superpower	move	superpower
malamar	move_psychocut	move	psychocut
malamar	move_rockslide	move	rockslide
malamar	move_trickroom	move	trickroom
malamar	move_knockoff	move	knockoff
malamar	move_protect	move	protect
binacle	move_shellsmash	move	shellsmash
binacle	move_razorshell	move	razorshell
binacle	move_stoneedge	move	stoneedge
binacle	move_earthquake	move	earthquake
binacle	move_crosschop	move	crosschop
binacle	move_poisonjab	move	poisonjab
binacle	move_xscissor	move	xscissor
binacle	move_rockslide	move	rockslide
barbaracle	move_shellsmash	move	shellsmash
barbaracle	move_stoneedge	move	stoneedge
barbaracle	move_razorshell	move	razorshell
barbaracle	move_earthquake	move	earthquake
barbaracle	move_crosschop	move	crosschop
barbaracle	move_stealthrock	move	stealthrock
barbaracle	move_shellsmash	move	shellsmash
barbaracle	move_razorshell	move	razorshell
barbaracle	move_earthquake	move	earthquake
barbaracle	move_crosschop	move	crosschop
barbaracle	move_rockslide	move	rockslide
barbaracle	move_protect	move	protect
skrelp	move_scald	move	scald
skrelp	move_sludgebomb	move	sludgebomb
skrelp	move_thunderbolt	move	thunderbolt
skrelp	move_shadowball	move	shadowball
skrelp	move_toxicspikes	move	toxicspikes
skrelp	move_hydropump	move	hydropump
dragalge	move_dracometeor	move	dracometeor
dragalge	move_sludgewave	move	sludgewave
dragalge	move_focusblast	move	focusblast
dragalge	move_scald	move	scald
dragalge	move_hiddenpowerfire	move	hiddenpowerfire
dragalge	move_toxicspikes	move	toxicspikes
dragalge	move_dragonpulse	move	dragonpulse
dragalge	move_dracometeor	move	dracometeor
dragalge	move_sludgebomb	move	sludgebomb
dragalge	move_focusblast	move	focusblast
dragalge	move_scald	move	scald
dragalge	move_hiddenpowerfire	move	hiddenpowerfire
dragalge	move_protect	move	protect
dragalge	move_dragonpulse	move	dragonpulse
clauncher	move_waterpulse	move	waterpulse
clauncher	move_flashcannon	move	flashcannon
clauncher	move_uturn	move	uturn
clauncher	move_crabhammer	move	crabhammer
clauncher	move_aquajet	move	aquajet
clauncher	move_sludgebomb	move	sludgebomb
clawitzer	move_scald	move	scald
clawitzer	move_waterpulse	move	waterpulse
